current_path,module,kind,current_ref,current_sha256,openproj_commit,openproj_path,openproj_sha256,projectlibre_baseline,first_commit,claimed_origin,normalized_openproj_match,introduced_by,license,disposition,evidence,reviewer
modules/projectlibre_application/build.gradle.kts,projectlibre_application,other,HEAD,43b3afbae5055011609870b0ded2374c66c5d020eacd00ae6e0d2bda41f5ffb8,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_application/src/main/java/com/projectlibre1/application/AutoRecoveryStore.java,projectlibre_application,java,HEAD,6683b2e0a75d849f13e6ac2276f5da2ed9f3572339b53fea76a797f9c95e9903,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_application/src/main/java/com/projectlibre1/application/ProjectDocumentWorkflow.java,projectlibre_application,java,HEAD,316f875e91b15a39604c981f4a3e43711405835413ab9b5b43f0a5500aa63699,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_application/src/main/java/com/projectlibre1/application/ProjectFilePolicies.java,projectlibre_application,java,HEAD,d657d9d1573352d53a7cb0a3ca62e097be293de8acf8a577c821ffc6784f4e90,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_application/src/main/java/com/projectlibre1/application/ProjectLoadWorkflow.java,projectlibre_application,java,HEAD,79ce5399d911d741ac95fe324b389e24526babd45a8f0ab47d9343a4b9b3cd7c,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_application/src/main/java/com/projectlibre1/application/RecentProjectStore.java,projectlibre_application,java,HEAD,999965d7b1052885456999788349727725a6bcbeda735c77613a18f29a6a95fb,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_application/src/test/java/com/projectlibre1/application/AutoRecoveryStoreTest.java,projectlibre_application,test,HEAD,fa0d9d9f939e38eef8461980f8ced08af19c1523c26c7a7caefd031c71ee6580,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_application/src/test/java/com/projectlibre1/application/ProjectDocumentWorkflowTest.java,projectlibre_application,test,HEAD,574b122aa3505c7cc2bc1f9bc06664b595bc104a87e3561723da36c54c06ec1d,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_application/src/test/java/com/projectlibre1/application/ProjectFilePoliciesTest.java,projectlibre_application,test,HEAD,21c59e1d91fcd838b223cb8b641e69018a37d162a27be06ba1586ef96ae69854,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_application/src/test/java/com/projectlibre1/application/ProjectLoadWorkflowTest.java,projectlibre_application,test,HEAD,925ead8adf0fc088180ddcea079289ea98119b9c9bb8fbf3a7e259f49ce28d91,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_application/src/test/java/com/projectlibre1/application/RecentProjectStoreTest.java,projectlibre_application,test,HEAD,9cc4dafb86e59fe4446fdb11c178678cb1b9ec0471162b3ef4668e5036087b97,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_contrib/.gitignore,projectlibre_contrib,other,HEAD,b1dfc2631da42274672b2b753129ab28d46f519e23f088debc7700989705faf5,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_contrib/build.gradle.kts,projectlibre_contrib,other,HEAD,46ac0e91c2ed6396d41c294686348acbd131e3843a6d91646c7464525666d428,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ThirdParty:JasperReports,false,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_THIRD_PARTY,third-party notice detected; verify upstream license,
modules/projectlibre_contrib/build.properties,projectlibre_contrib,other,HEAD,423fc152094de6b40a64920b5d855e2c91060948475ea5b378ef4e7e2cbf4ee0,d2fa3c20a,openproj_contrib/build.properties,fd16b40e1aec3f4085f9c6fcc6b989afa1c064c293e4447ad2f90c2867826e91,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,OpenProj path exists but content differs; perform hunk-level comparison,
modules/projectlibre_contrib/projectlibre_contrib.conf,projectlibre_contrib,other,HEAD,56f359fd51fc871566e27e8477d27f36dc83382b0c8d1acd4344766cdb59ca4c,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_contrib/projectlibre_exchange.conf,projectlibre_contrib,other,HEAD,050735a9bcbb205851c8efdbb1e05f66c5e19b342e3c6a931d7d2f737361e006,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_contrib/projectlibre_reports.conf,projectlibre_contrib,other,HEAD,e6c3966efcb9b4dafa7ebcac592062fd2264adbdade53198671aebdb356cf926,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_contrib/projectlibre_script.conf,projectlibre_contrib,other,HEAD,6c3fcebeb7c80bc6132a204e3b8e2b5f9e1ebc4a306246f755d748670ed6cba7,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_contrib/src/main/java/apple/dts/samplecode/osxadapter/OSXAdapter.java,projectlibre_contrib,java,HEAD,43d5c96c7cdebd7e69a0af0bf70b883916f065c214c018397de367fd754dd0ae,d2fa3c20a,openproj_contrib/src/apple/dts/samplecode/osxadapter/OSXAdapter.java,e408adc57a348a4d0e37fc306bf54bb44cecd53069152831a2e66373863b8e20,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,OpenProj path exists but content differs; perform hunk-level comparison,
modules/projectlibre_contrib/src/main/java/com/projectlibre1/contrib/ClassLoaderUtils.java,projectlibre_contrib,java,HEAD,e7e4bc46c550051110525b3748165c38983d2098574d77ede2fe60c09c71d2ee,d2fa3c20a,openproj_contrib/src/com/projity/contrib/ClassLoaderUtils.java,b0987f1cd7897e23c34f316e2f82a77c5126ad04d5fdc50677d2e44d99eaecd0,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,OpenProj path exists but content differs; perform hunk-level comparison,
modules/projectlibre_contrib/src/main/java/com/projectlibre1/contrib/ClassResolverFilter.java,projectlibre_contrib,java,HEAD,398b7ded080eb441ce21b16f7589e2ecd2134cb19af14f76079fcf32c3192391,d2fa3c20a,openproj_contrib/src/com/projity/contrib/ClassResolverFilter.java,8e30f0022f5dd615713cf4e9a260bb8ffe0db339510344628337c58c28153bf2,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,true,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/main/java/com/projectlibre1/contrib/calendar/ContribIntervals.java,projectlibre_contrib,java,HEAD,7f2c0b63b5975357cbf23f44215d0a78de12d2a67f1865613aa1b217aefcb12a,d2fa3c20a,openproj_contrib/src/com/projity/contrib/calendar/ContribIntervals.java,ee0b033c15749c6e39a7e3ff092d8659ff99460cd12943037b64be261a24e7d0,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,OpenProj path exists but content differs; perform hunk-level comparison,
modules/projectlibre_contrib/src/main/java/com/projectlibre1/contrib/calendar/JXXMonthView.java,projectlibre_contrib,java,HEAD,44f25ee8e2019d6470f7416c7bc97d4a60bfe5fadd780ba0fdce443f966ea106,d2fa3c20a,openproj_contrib/src/com/projity/contrib/calendar/JXXMonthView.java,76caf1c00afe5c59d458af31107fe2c168999b9fef21a6fb792d5af9dd24610b,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ThirdParty:JasperReports,false,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_THIRD_PARTY,third-party notice detected; verify upstream license,
modules/projectlibre_contrib/src/main/java/com/projectlibre1/contrib/util/Log.java,projectlibre_contrib,java,HEAD,93c8284be955f9128b653479306d7d11bc76dc7a03b5a5ef29d7bdb5838ad8b0,d2fa3c20a,openproj_contrib/src/com/projity/contrib/util/Log.java,a142309d510086e93cda67d10a6a8707cfd9ee420d4a5649083178c1e5217fad,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ProjectLibre,true,REVIEW_REQUIRED,CPAL-1.0,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/main/java/com/projectlibre1/contrib/util/LogFactory.java,projectlibre_contrib,java,HEAD,8599a0a657abdcbe8f691e2a21e8451f2d4f8f888f343a21e9c305b73c2bd3f6,d2fa3c20a,openproj_contrib/src/com/projity/contrib/util/LogFactory.java,90d98fc186f1f180f1665313b49b3518d61e17ea689245e0ebffb5e0e76ca129,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ProjectLibre,true,REVIEW_REQUIRED,CPAL-1.0,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/main/java/net/sf/jasperreports/compilers/JRBshCalculator.java,projectlibre_contrib,java,HEAD,e2aa6d9c9b3130a379fedcdd767e84e494164b70e10e8012c889fea369533f32,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/compilers/JRBshCalculator.java,fe8ea388f5c229776ac1504fb341051ecb83d4d4b03476c8183dd2e8378a4455,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ThirdParty:JasperReports,false,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_THIRD_PARTY,third-party notice detected; verify upstream license,
modules/projectlibre_contrib/src/main/java/net/sf/jasperreports/compilers/JRBshCompiler.java,projectlibre_contrib,java,HEAD,5ab9cc24c70bc83f6675c608ebb6073b86ca191d016248cc344604a8c3bde6e0,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/compilers/JRBshCompiler.java,f4c874892b0289ef6eca6ccbb2da5717dbcc10f3a3e218e60d48c1eedfba3d1b,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ThirdParty:JasperReports,false,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_THIRD_PARTY,third-party notice detected; verify upstream license,
modules/projectlibre_contrib/src/main/java/net/sf/jasperreports/compilers/JRBshGenerator.java,projectlibre_contrib,java,HEAD,b0fe83ba89fdc91a9765f33cf2f004a8d11b3657efe52d5ed1331e6ad0f982cd,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/compilers/JRBshGenerator.java,56aa773ad881281335502aa72b5eb15c1226e08f87f9d0887e79af7a9cdd1e3a,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ThirdParty:JasperReports,false,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_THIRD_PARTY,third-party notice detected; verify upstream license,
modules/projectlibre_contrib/src/main/java/org/jdesktop/swing/calendar/DateSpan.java,projectlibre_contrib,java,HEAD,9431968458fe21c0d173c382f32019e38a074db528c5f74bc484e3a6a55c3d66,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_contrib/src/main/resources/net/sf/jasperreports/view/viewer_ca.properties,projectlibre_contrib,resource,HEAD,a7e95bb863d5e57f9c47b0589e0d9776884a6b15e95105f06c0c38c7088b784d,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/view/viewer_ca.properties,a7e95bb863d5e57f9c47b0589e0d9776884a6b15e95105f06c0c38c7088b784d,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,true,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/main/resources/net/sf/jasperreports/view/viewer_cs.properties,projectlibre_contrib,resource,HEAD,bbd64bfc27e8dae5248c37667481f3af38d339fab9c18a7c38b51d3dfbb1f8ce,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/view/viewer_cs.properties,bbd64bfc27e8dae5248c37667481f3af38d339fab9c18a7c38b51d3dfbb1f8ce,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,true,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/main/resources/net/sf/jasperreports/view/viewer_de.properties,projectlibre_contrib,resource,HEAD,56cbde92fb6affa8a947fc33622d0b7fd9c0e6cd53cf18c0b9f1195df22eeba1,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/view/viewer_de.properties,56cbde92fb6affa8a947fc33622d0b7fd9c0e6cd53cf18c0b9f1195df22eeba1,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,true,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/main/resources/net/sf/jasperreports/view/viewer_en.properties,projectlibre_contrib,resource,HEAD,4aab06374ef32da20634e0a60c2cca114b642c77aae1d38ba7535f6bb77605bc,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/view/viewer_en.properties,4aab06374ef32da20634e0a60c2cca114b642c77aae1d38ba7535f6bb77605bc,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,true,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/main/resources/net/sf/jasperreports/view/viewer_es.properties,projectlibre_contrib,resource,HEAD,46c93efa0617b90c0c110f37d94e3da7fe5c675ea5f2829b65897450ed612fb0,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/view/viewer_es.properties,46c93efa0617b90c0c110f37d94e3da7fe5c675ea5f2829b65897450ed612fb0,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,true,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/main/resources/net/sf/jasperreports/view/viewer_fr.properties,projectlibre_contrib,resource,HEAD,9f7a2e2f2ef74bb70af659330cbfb816d120c00e00e2627e564f67bef7b30643,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/view/viewer_fr.properties,9f7a2e2f2ef74bb70af659330cbfb816d120c00e00e2627e564f67bef7b30643,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,true,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/main/resources/net/sf/jasperreports/view/viewer_it.properties,projectlibre_contrib,resource,HEAD,77bfcda8fbe06bcfba235ab5b668c9bf689dee39961ecc08b7f84b6b6afa5c58,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/view/viewer_it.properties,77bfcda8fbe06bcfba235ab5b668c9bf689dee39961ecc08b7f84b6b6afa5c58,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,true,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/main/resources/net/sf/jasperreports/view/viewer_pt.properties,projectlibre_contrib,resource,HEAD,dec064139505ff0bf3b1f0b91147d64b7bddca2e52b247821f3f4eb5a57b5657,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/view/viewer_pt.properties,dec064139505ff0bf3b1f0b91147d64b7bddca2e52b247821f3f4eb5a57b5657,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,true,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/main/resources/net/sf/jasperreports/view/viewer_pt_BR.properties,projectlibre_contrib,resource,HEAD,2e67e236a046a048d5e6554fd8df17310a33090fd48b684aa0e5dee29515eb1c,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/view/viewer_pt_BR.properties,2e67e236a046a048d5e6554fd8df17310a33090fd48b684aa0e5dee29515eb1c,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,true,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/main/resources/net/sf/jasperreports/view/viewer_ro.properties,projectlibre_contrib,resource,HEAD,15a44f7c3b388cbff642adc9843e45f0ffa64a2152383597b03dfc1a17e98ced,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/view/viewer_ro.properties,15a44f7c3b388cbff642adc9843e45f0ffa64a2152383597b03dfc1a17e98ced,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,true,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/main/resources/net/sf/jasperreports/view/viewer_sk.properties,projectlibre_contrib,resource,HEAD,8d41f1abbb50ef57cad95f623048ab9ddbb3108f330fae3c966c35ae57e13c11,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/view/viewer_sk.properties,8d41f1abbb50ef57cad95f623048ab9ddbb3108f330fae3c966c35ae57e13c11,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,true,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/main/resources/net/sf/jasperreports/view/viewer_sv.properties,projectlibre_contrib,resource,HEAD,d5ad6f99dfa3f0d632844f6a6eadba556c04917ec6eecc0cd3fea4d3556b2159,d2fa3c20a,openproj_contrib/src/net/sf/jasperreports/view/viewer_sv.properties,d5ad6f99dfa3f0d632844f6a6eadba556c04917ec6eecc0cd3fea4d3556b2159,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,true,REVIEW_REQUIRED,REVIEW_REQUIRED,KEEP_OPENPROJ,normalized content matches OpenProj baseline,
modules/projectlibre_contrib/src/test/java/com/projectlibre1/contrib/ClassLoaderUtilsTest.java,projectlibre_contrib,test,HEAD,05faff6807770175c6318b5a2f6dafb5290e5ad8b292023dca2d13cfcdb6f1e1,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_contrib/src/test/java/com/projectlibre1/contrib/calendar/ContribIntervalsTest.java,projectlibre_contrib,test,HEAD,0af4f7fcde7343334398a542cb2f7836f87c072d7079e084443dcf5f46712b50,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_core/.gitignore,projectlibre_core,other,HEAD,011944fae84d5c0f64d150e38daee4b583d6a31d828c305d0424521603f1b309,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_core/build.gradle.kts,projectlibre_core,other,HEAD,748362c14944269594aa0c5dd95d8c7d461e549a12b895465345cdbbfa73088e,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,Unknown,false,REVIEW_REQUIRED,REVIEW_REQUIRED,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_core/src/main/java/com/projectlibre/core/fields/Field.java,projectlibre_core,java,HEAD,01163ba12840dfed5a1e61492ed537ed7bcb2665dd5606c4941fe926b2a05d33,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ProjectLibre,false,REVIEW_REQUIRED,CPAL-1.0,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_core/src/main/java/com/projectlibre/core/fields/FieldId.java,projectlibre_core,java,HEAD,9e02bf2b27e3fced5b0966fff3cfae802be946e1220b897018c87fbb76f897f5,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ProjectLibre,false,REVIEW_REQUIRED,CPAL-1.0,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_core/src/main/java/com/projectlibre/core/fields/FieldList.java,projectlibre_core,java,HEAD,000687538d45a94117021718ead4f457646946a803160fc2f8de1d8c95355928,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ProjectLibre,false,REVIEW_REQUIRED,CPAL-1.0,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_core/src/main/java/com/projectlibre/core/fields/FieldManager.java,projectlibre_core,java,HEAD,39a5062dff21463415fe8e472a9cf99041210e23a067352049d9e02317ff724a,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ProjectLibre,false,REVIEW_REQUIRED,CPAL-1.0,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_core/src/main/java/com/projectlibre/core/fields/FieldTypeConverter.java,projectlibre_core,java,HEAD,701ca52b292c2fbb09489da087992b4a6e47ae372187b85341d0801fb733c655,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ProjectLibre,false,REVIEW_REQUIRED,CPAL-1.0,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_core/src/main/java/com/projectlibre/core/fields/FieldUtil.java,projectlibre_core,java,HEAD,7b8f37d3c22de0f8dd5b39be33d5c86b92171280b918f6fd2795bb48147f1332,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ProjectLibre,false,REVIEW_REQUIRED,CPAL-1.0,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_core/src/main/java/com/projectlibre/core/fields/HasFields.java,projectlibre_core,java,HEAD,310532203c9b763f38b719d2a67c425662fd2d2b7a054376d6e1ef0698d9cdcf,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ProjectLibre,false,REVIEW_REQUIRED,CPAL-1.0,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_core/src/main/java/com/projectlibre/core/hierarchy/DefaultHierarchy.java,projectlibre_core,java,HEAD,4790ddffbb7443e27d3c3176a6bad70a882d737cc890beb5f8e165e84a5b7a24,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ProjectLibre,false,REVIEW_REQUIRED,CPAL-1.0,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_core/src/main/java/com/projectlibre/core/hierarchy/DefaultHierarchyNode.java,projectlibre_core,java,HEAD,b1285ef5ede3b601868c835472e351fed1e7b2e3fe0af82670929d5c08223451,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ProjectLibre,false,REVIEW_REQUIRED,CPAL-1.0,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_core/src/main/java/com/projectlibre/core/hierarchy/HasHierarchies.java,projectlibre_core,java,HEAD,e5095d601895e83bf38bb3fb41cc16ef655865dda856573450a962c10fcb5a2f,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ProjectLibre,false,REVIEW_REQUIRED,CPAL-1.0,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_core/src/main/java/com/projectlibre/core/hierarchy/Hierarchy.java,projectlibre_core,java,HEAD,12ad0f1070ffc3655964f09dc0edb8a9b99d1af69c22e9dfc5695d4b6a525487,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ProjectLibre,false,REVIEW_REQUIRED,CPAL-1.0,REVIEW,no path match in OpenProj baseline; classify origin manually,
modules/projectlibre_core/src/main/java/com/projectlibre/core/hierarchy/HierarchyNode.java,projectlibre_core,java,HEAD,f2d978f83784ce661761e6eacd4babade838fd737b7ab2d2a136acaaf30dab1e,d2fa3c20a,,,0530be227f4a10c5545cce8d3db20ac5a4d76a66,REVIEW_REQUIRED,ProjectLibre,false,REVIEW_REQUIRED,CPAL-1.0,REVIEW,no path match in OpenProj baseline; classify origin manually,
